Country_id,index_value
DEU,2.3909637874739356
ESP,0.5534566330655942
FRA,1.2761793581119867
HRV,0.24637896637563905
ISR,3.1682612005749773
ITA,0.6970034548878785
JPN,3.0188650943849256
PRT,1.3987493052264308
SWE,2.3272575047134425
USA,3.6183629370173764
